bulk_id,car_reg_no,vehicle_speed,heading,distance,altitude,o_s1_b1_voltage,o_s2_b2_voltage,o_s1_current,calculated_engine_load,engine_rpm,spark_advance,absolute_load_value,throttle_position,relative_throttle_position,absolute_throttle_position,ap_pos_d,ap_pos_e,commanded_exhaust_gas_recirculation,commanded_evaporative_purge,commanded_throttle_actuator,fuel_rail_pressure,o_s1_b1_fuel_air_equivalence_ratio,fuel_tank_level_input,o_s1_b1_fuelair_equivalence_ratio,short_term_fuel_trim_b1,long_term_fuel_trim_b1,fuel_air_commanded_equivalence_ratio,hybrid_battery_pack_remaining,intake_manifold_absolute_pressure,mass_air_flow_rate,egr_error,absolute_barometric_pressure,engine_coolant_temperature,intake_air_temperature,catalyst_temperature_b1_s1,catalyst_temperature_b1_s2,ambient_air_temperature,time_stamp,latitude,longitude
37121905,113,4.0,213.772461,,0.1000,,0.8550,0.0000,60.0000,810.0000,50.5882,35.0000,18.0392,0.0000,50.2000,19.2200,34.9000,,30.5900,,,14.7000,,0.0000,-0.7813,3.9063,,,,3.7600,,99.0000,92.0000,51.0000,0.0000,0.0000,29.0000,"2024-08-31 21:07:30",24.925306,67.103432
37121906,113,4.0,213.772461,,0.1000,,0.8350,0.0000,62.7451,964.0000,61.1765,38.0000,19.6078,1.5700,50.9800,19.2200,34.9000,,30.5900,,,14.7000,,0.0000,-0.7813,3.9063,,,,3.6700,,99.0000,92.0000,51.0000,0.0000,0.0000,29.0000,"2024-08-31 21:07:32",24.925306,67.103432
37121907,113,6.0,213.772461,,0.1000,,0.8200,0.0000,56.4706,1390.0000,61.1765,38.0000,19.6078,1.5700,50.9800,19.2200,34.5100,,36.8600,,,14.7000,,0.0000,0.0000,3.9063,,,,2.9500,,99.0000,93.0000,51.0000,0.0000,0.0000,29.0000,"2024-08-31 21:07:34",24.925306,67.103432
37121908,113,6.0,213.772461,,0.1000,,0.8200,0.0000,56.4706,1390.0000,71.7647,24.0000,16.8627,0.3900,48.6300,16.0800,32.1600,,26.6700,,,14.7000,,0.0000,0.0000,3.9063,,,,2.6000,,99.0000,92.0000,51.0000,0.0000,0.0000,29.0000,"2024-08-31 21:07:36",24.925306,67.103432
37121909,113,7.0,213.772461,,0.1000,,0.8000,0.0000,45.0980,766.0000,49.4118,32.0000,16.8627,0.0000,48.6300,16.0800,32.1600,,25.1000,,,14.7000,,0.0000,0.7813,3.9063,,,,2.6000,,99.0000,92.0000,51.0000,0.0000,0.0000,29.0000,"2024-08-31 21:07:38",24.925306,67.103432
37121910,113,4.0,213.772461,,0.1000,,0.8000,0.0000,45.0980,1022.0000,68.2353,24.0000,17.6471,0.7800,49.8000,16.0800,32.1600,,25.1000,,,14.7000,,0.0000,0.7813,3.9063,,,,2.7500,,99.0000,92.0000,51.0000,0.0000,0.0000,29.0000,"2024-08-31 21:07:40",24.925306,67.103432
37121911,113,7.0,213.772461,,0.1000,,0.7800,0.0000,41.5686,1022.0000,68.2353,24.0000,17.6471,0.7800,49.8000,19.6100,35.2900,,31.7600,,,14.7000,,0.0000,1.5625,0.7813,,,,3.0300,,99.0000,92.0000,51.0000,0.0000,0.0000,29.0000,"2024-08-31 21:07:42",24.925306,67.103432
37121912,113,7.0,213.772461,,0.1000,,0.7800,0.0000,41.5686,826.0000,51.7647,26.0000,17.2549,0.0000,48.6300,16.0800,33.3300,,24.3100,,,14.7000,,0.0000,0.7813,0.7813,,,,4.2800,,99.0000,92.0000,51.0000,0.0000,0.0000,29.0000,"2024-08-31 21:07:44",24.925306,67.103432
37121913,113,6.0,213.772461,,0.1000,,0.7800,0.0000,47.8431,742.0000,41.9608,27.0000,16.8627,0.0000,49.0200,16.0800,33.3300,,24.3100,,,14.7000,,0.0000,0.7813,0.7813,,,,4.2800,,99.0000,92.0000,51.0000,0.0000,0.0000,29.0000,"2024-08-31 21:07:46",24.925306,67.103432
37121914,113,3.0,265.218475,,1.3000,,0.7800,0.0000,52.5490,742.0000,41.9608,27.0000,16.8627,0.0000,49.0200,16.0800,32.1600,,23.9200,,,14.7000,,0.0000,2.3438,3.9063,,,,3.1200,,99.0000,92.0000,51.0000,0.0000,0.0000,29.0000,"2024-08-31 21:07:48",24.925282,67.103119
37121915,113,3.0,265.218475,,1.3000,,0.7800,0.0000,52.5490,823.0000,47.4510,32.0000,17.2549,0.0000,49.0200,16.0800,32.1600,,23.5300,,,14.7000,,0.0000,-2.3438,3.9063,,,,2.5300,,99.0000,92.0000,51.0000,0.0000,0.0000,29.0000,"2024-08-31 21:07:50",24.925282,67.103119
37121916,113,0.0,265.218475,,1.3000,,0.7600,0.0000,49.0196,847.0000,58.0392,28.0000,18.0392,0.0000,49.0200,17.2500,33.3300,,28.2400,,,14.7000,,0.0000,-2.3438,3.9063,,,,2.5300,,99.0000,92.0000,51.0000,0.0000,0.0000,29.0000,"2024-08-31 21:07:52",24.925282,67.103119
37121917,113,0.0,265.218475,,1.3000,,0.7600,0.0000,52.5490,795.0000,45.0980,32.0000,16.4706,0.0000,49.0200,17.2500,33.3300,,28.2400,,,14.7000,,0.0000,0.7813,3.9063,,,,3.4600,,99.0000,93.0000,51.0000,0.0000,0.0000,29.0000,"2024-08-31 21:07:54",24.925282,67.103119
37121918,113,4.0,265.218475,,1.3000,,0.7600,0.0000,47.8431,795.0000,45.0980,32.0000,16.4706,0.0000,47.4500,16.0800,32.1600,,23.9200,,,14.7000,,0.0000,0.7813,3.9063,,,,2.5300,,99.0000,93.0000,51.0000,0.0000,0.0000,29.0000,"2024-08-31 21:07:56",24.925282,67.103119
37121919,113,4.0,265.218475,,1.3000,,0.7600,0.0000,47.8431,727.0000,49.0196,26.0000,16.0784,0.0000,47.4500,16.0800,32.1600,,21.5700,,,14.7000,,0.0000,0.7813,3.9063,,,,2.4800,,99.0000,93.0000,51.0000,0.0000,0.0000,29.0000,"2024-08-31 21:07:58",24.925282,67.103119
37121920,113,3.0,265.218475,,1.3000,,0.7600,0.0000,49.0196,661.0000,42.7451,26.0000,16.4706,0.0000,48.6300,16.0800,32.1600,,0.0000,,,14.7000,,0.0000,0.0000,3.9063,,,,2.4800,,99.0000,93.0000,51.0000,0.0000,0.0000,29.0000,"2024-08-31 21:08:00",24.925282,67.103119
37121921,113,3.0,265.218475,,1.3000,,0.7600,0.0000,0.0000,0.0000,54.1176,0.0000,18.0392,0.0000,48.6300,16.0800,32.1600,,0.0000,,,14.7000,,0.0000,0.0000,3.9063,,,,2.2900,,99.0000,93.0000,52.0000,0.0000,0.0000,29.0000,"2024-08-31 21:08:02",24.925282,67.103119
37121922,113,3.0,265.218475,,1.3000,,0.7600,0.0000,0.0000,0.0000,54.1176,0.0000,18.0392,0.0000,48.6300,16.0800,32.1600,,0.0000,,,14.7000,,0.0000,0.0000,3.9063,,,,2.2900,,99.0000,93.0000,52.0000,0.0000,0.0000,29.0000,"2024-08-31 21:08:04",24.925282,67.103119
37121923,113,3.0,265.218475,,1.3000,,0.7600,0.0000,0.0000,0.0000,54.1176,0.0000,18.0392,0.0000,48.6300,16.0800,32.1600,,0.0000,,,14.7000,,0.0000,0.0000,3.9063,,,,2.2900,,99.0000,93.0000,52.0000,0.0000,0.0000,29.0000,"2024-08-31 21:08:06",24.925282,67.103119
37121924,113,3.0,100.261322,,-0.7000,,0.7600,0.0000,0.0000,0.0000,54.1176,0.0000,18.0392,0.0000,48.6300,16.0800,32.1600,,0.0000,,,14.7000,,0.0000,0.0000,3.9063,,,,2.2900,,99.0000,93.0000,52.0000,0.0000,0.0000,29.0000,"2024-08-31 21:08:08",24.925243,67.103340
37121925,113,3.0,100.261322,,-0.7000,,0.7600,0.0000,0.0000,0.0000,54.1176,0.0000,18.0392,0.0000,48.6300,16.0800,32.1600,,0.0000,,,14.7000,,0.0000,0.0000,3.9063,,,,2.2900,,99.0000,93.0000,52.0000,0.0000,0.0000,29.0000,"2024-08-31 21:08:10",24.925243,67.103340
37121926,113,3.0,100.261322,,-0.7000,,0.7600,0.0000,0.0000,0.0000,54.1176,0.0000,18.0392,0.0000,48.6300,16.0800,32.1600,,0.0000,,,14.7000,,0.0000,0.0000,3.9063,,,,2.2900,,99.0000,93.0000,52.0000,0.0000,0.0000,29.0000,"2024-08-31 21:08:12",24.925243,67.103340
37121927,113,3.0,100.261322,,-0.7000,,0.7600,0.0000,0.0000,0.0000,54.1176,0.0000,18.0392,0.0000,48.6300,16.0800,32.1600,,0.0000,,,14.7000,,0.0000,0.0000,3.9063,,,,2.2900,,99.0000,93.0000,52.0000,0.0000,0.0000,29.0000,"2024-08-31 21:08:14",24.925243,67.103340
37121928,113,0.0,0.000000,,0.0000,,,,,,,,,,,,,,,,,,,,0.0000,0.0000,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,"2024-08-31 23:31:51",0.000000,0.000000
37121929,113,0.0,0.000000,,0.0000,,0.0150,0.0000,30.1961,1354.0000,73.3333,33.0000,19.6078,2.7500,52.9400,,,,,,,,,,0.0000,0.0000,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,"2024-08-31 23:31:53",0.000000,0.000000
37121930,113,25.0,0.000000,,0.1000,,0.0150,0.0000,30.1961,1354.0000,73.3333,33.0000,19.6078,2.7500,52.9400,21.9600,38.4300,,0.0000,,,13.5924,,0.0000,-3.1250,3.9063,,,,2.7500,,99.0000,68.0000,41.0000,0.0000,0.0000,28.0000,"2024-08-31 23:31:55",24.924780,67.101601
37121931,113,25.0,0.000000,,0.1000,,0.0150,0.0000,30.1961,1293.0000,30.1961,20.0000,20.3922,3.5300,53.3300,21.9600,37.6500,,0.0000,,,13.5924,,0.0000,-0.7813,3.1250,,,,6.8700,,99.0000,68.0000,41.0000,0.0000,0.0000,28.0000,"2024-08-31 23:31:57",24.924780,67.101601
37121932,113,26.0,0.000000,,0.1000,,0.0150,0.0000,77.2549,1114.0000,60.3922,46.0000,20.7843,3.1400,53.3300,21.9600,37.6500,,0.0000,,,13.5924,,0.0000,-0.7813,3.1250,,,,6.8700,,99.0000,68.0000,41.0000,0.0000,0.0000,28.0000,"2024-08-31 23:31:59",24.924780,67.101601
37121933,113,28.0,315.937866,,-2.6000,,0.0150,0.0000,77.2549,1114.0000,60.3922,46.0000,20.7843,3.1400,52.1600,19.2200,34.5100,,0.0000,,,13.9172,,0.0000,-4.6875,1.5625,,,,2.5000,,99.0000,69.0000,41.0000,0.0000,0.0000,28.0000,"2024-08-31 23:32:01",24.925341,67.101006
37121934,113,28.0,315.937866,,-2.6000,,0.0150,0.0000,28.2353,1289.0000,64.7059,20.0000,19.6078,3.9200,53.7300,22.3500,38.4300,,0.0000,,,13.5924,,0.0000,-4.6875,1.5625,,,,2.5000,,99.0000,69.0000,41.0000,0.0000,0.0000,28.0000,"2024-08-31 23:32:03",24.925341,67.101006
37121935,113,25.0,315.937866,,-2.6000,,0.0150,0.0000,28.2353,1292.0000,64.7059,13.0000,19.6078,3.9200,53.7300,22.3500,38.4300,,0.0000,,,13.5924,,0.0000,-3.1250,3.9063,,,,2.9600,,99.0000,70.0000,41.0000,0.0000,0.0000,28.0000,"2024-08-31 23:32:05",24.925341,67.101006
37121936,113,25.0,315.937866,,-2.6000,,0.0150,0.0000,28.2353,1292.0000,64.7059,13.0000,16.8627,0.0000,49.0200,16.0800,32.1600,,0.0000,,,12.5857,,0.0000,0.0000,3.1250,,,,7.0600,,99.0000,70.0000,41.0000,0.0000,0.0000,28.0000,"2024-08-31 23:32:07",24.925341,67.101006
37121937,113,19.0,315.937866,,-2.6000,,0.0150,0.0000,30.9804,1300.0000,74.1176,31.0000,16.8627,0.3900,48.2400,16.0800,32.1600,,0.0000,,,13.5924,,0.0000,-3.1250,0.7813,,,,7.1500,,99.0000,70.0000,41.0000,0.0000,0.0000,28.0000,"2024-08-31 23:32:09",24.925341,67.101006
37121938,113,19.0,315.937866,,-2.6000,,0.0150,0.0000,81.5686,1111.0000,60.0000,33.0000,18.4314,1.5700,51.7600,21.1800,37.6500,,0.0000,,,13.5924,,0.0000,-3.1250,0.7813,,,,7.1500,,99.0000,70.0000,41.0000,0.0000,0.0000,28.0000,"2024-08-31 23:32:11",24.925341,67.101006
37121939,113,23.0,315.937866,,-2.6000,,0.0150,0.0000,30.1961,1312.0000,30.1961,33.0000,18.4314,1.5700,51.7600,21.1800,37.6500,,0.0000,,,13.7597,,0.0000,-3.1250,3.1250,,,,2.6800,,99.0000,70.0000,41.0000,0.0000,0.0000,28.0000,"2024-08-31 23:32:13",24.925341,67.101006
37121940,113,23.0,315.937866,,-2.6000,,0.0150,0.0000,30.1961,1312.0000,30.1961,14.0000,16.8627,0.0000,48.6300,17.2500,33.7300,,0.0000,,,12.5857,,0.0000,0.0000,2.3438,,,,7.3900,,99.0000,70.0000,41.0000,0.0000,0.0000,28.0000,"2024-08-31 23:32:15",24.925341,67.101006
37121941,113,21.0,315.937866,,-2.6000,,0.0150,0.0000,87.8431,1150.0000,55.6863,57.0000,23.9216,7.0600,57.2500,24.3100,36.4700,,0.0000,,,13.5924,,0.0000,-4.6875,3.9063,,,,7.3900,,99.0000,70.0000,41.0000,0.0000,0.0000,28.0000,"2024-08-31 23:32:17",24.925341,67.101006
37121942,113,24.0,315.937866,,-2.6000,,0.0150,0.0000,47.8431,1188.0000,69.4118,43.0000,20.0000,3.9200,54.9000,24.3100,36.4700,,0.0000,,,13.5924,,0.0000,-4.6875,3.9063,,,,2.8900,,99.0000,70.0000,40.0000,0.0000,0.0000,28.0000,"2024-08-31 23:32:19",24.925341,67.101006
37121943,113,27.0,315.937866,,-2.6000,,0.0150,0.0000,36.8627,1292.0000,69.4118,43.0000,20.0000,3.9200,54.9000,24.3100,40.3900,,0.0000,,,13.5924,,0.0000,-2.3438,5.4688,,,,7.7600,,99.0000,70.0000,40.0000,0.0000,0.0000,28.0000,"2024-08-31 23:32:21",24.925341,67.101006
37121944,113,27.0,315.937866,,-2.6000,,0.0150,0.0000,36.8627,1292.0000,32.5490,14.0000,16.8627,0.0000,48.6300,16.0800,32.1600,,0.0000,,,12.5857,,0.0000,0.0000,3.9063,,,,2.5300,,99.0000,70.0000,40.0000,0.0000,0.0000,28.0000,"2024-08-31 23:32:23",24.925341,67.101006
37121945,113,24.0,315.937866,,-2.6000,,0.0150,0.0000,26.6667,1340.0000,64.3137,14.0000,16.8627,0.0000,48.6300,16.0800,32.1600,,0.0000,,,12.5857,,0.0000,0.0000,3.9063,,,,2.5300,,99.0000,70.0000,41.0000,0.0000,0.0000,28.0000,"2024-08-31 23:32:25",24.925341,67.101006
37121946,113,16.0,318.681915,,-2.6000,,0.0150,0.0000,30.5882,1340.0000,64.3137,14.0000,16.8627,0.0000,48.6300,16.0800,32.1600,,0.0000,,,12.5857,,0.0000,0.0000,0.7813,,,,4.5400,,99.0000,71.0000,41.0000,0.0000,0.0000,28.0000,"2024-08-31 23:32:27",24.926510,67.099869
37121947,113,16.0,318.681915,,-2.6000,,0.0150,0.0000,30.5882,1332.0000,42.3529,16.0000,16.8627,0.0000,48.6300,16.0800,32.1600,,0.0000,,,12.5857,,0.0000,0.0000,3.9063,,,,2.4200,,99.0000,70.0000,41.0000,0.0000,0.0000,28.0000,"2024-08-31 23:32:29",24.926510,67.099869
37121948,113,12.0,318.681915,,-2.6000,,0.0150,0.0000,36.4706,930.0000,58.4314,23.0000,16.8627,0.0000,49.8000,16.0800,32.1600,,0.0000,,,13.5924,,0.0000,1.5625,3.9063,,,,2.4200,,99.0000,70.0000,41.0000,0.0000,0.0000,28.0000,"2024-08-31 23:32:31",24.926510,67.099869
37121949,113,5.0,318.681915,,-2.6000,,0.0150,0.0000,49.0196,739.0000,51.3725,28.0000,16.8627,0.0000,50.2000,20.0000,32.1600,,0.0000,,,13.5924,,0.0000,1.5625,3.9063,,,,2.7100,,99.0000,70.0000,41.0000,0.0000,0.0000,28.0000,"2024-08-31 23:32:33",24.926510,67.099869
37121950,113,3.0,318.681915,,-2.6000,,0.0150,0.0000,69.4118,694.0000,47.8431,28.0000,16.8627,0.0000,50.2000,20.0000,36.0800,,0.0000,,,14.7000,,0.0000,0.0000,3.1250,,,,4.7600,,99.0000,71.0000,41.0000,0.0000,0.0000,28.0000,"2024-08-31 23:32:35",24.926510,67.099869
37121951,113,3.0,318.681915,,-2.6000,,0.0150,0.0000,69.4118,694.0000,47.8431,41.0000,18.0392,0.0000,50.2000,18.4300,34.5100,,0.0000,,,14.7000,,0.0000,-4.6875,1.5625,,,,4.5100,,99.0000,71.0000,41.0000,0.0000,0.0000,28.0000,"2024-08-31 23:32:37",24.926510,67.099869
37121952,113,4.0,318.681915,,-2.6000,,0.0150,0.0000,65.4902,1060.0000,64.3137,39.0000,19.2157,1.1800,52.1600,20.3900,36.4700,,0.0000,,,14.7000,,0.0000,0.0000,4.6875,,,,9.1800,,99.0000,71.0000,41.0000,0.0000,0.0000,28.0000,"2024-08-31 23:32:39",24.926510,67.099869
37121953,113,8.0,318.681915,,-2.6000,,0.0150,0.0000,64.7059,1189.0000,69.4118,50.0000,21.1765,2.7500,54.1200,21.9600,38.0400,,0.0000,,,14.7000,,0.0000,0.0000,4.6875,,,,9.1800,,99.0000,71.0000,40.0000,0.0000,0.0000,28.0000,"2024-08-31 23:32:41",24.926510,67.099869
37121954,113,14.0,318.681915,,-2.6000,,0.0150,0.0000,64.7059,1189.0000,69.4118,50.0000,21.1765,2.7500,54.1200,21.9600,38.0400,,0.0000,,,14.7000,,0.0000,-2.3438,4.6875,,,,9.0400,,99.0000,72.0000,40.0000,0.0000,0.0000,28.0000,"2024-08-31 23:32:43",24.926510,67.099869
37121955,113,14.0,318.681915,,-2.6000,,0.0150,0.0000,86.2745,1184.0000,57.6471,53.0000,22.7451,4.3100,56.0800,23.1400,38.8200,,0.0000,,,14.7000,,0.0000,-2.3438,4.6875,,,,8.1500,,99.0000,72.0000,40.0000,0.0000,0.0000,28.0000,"2024-08-31 23:32:45",24.926510,67.099869
37121956,113,20.0,288.048767,,-4.9000,,0.0150,0.0000,44.7059,1149.0000,52.9412,34.0000,18.0392,0.0000,56.0800,23.1400,38.8200,,0.0000,,,14.7000,,0.0000,-2.3438,4.6875,,,,8.1500,,99.0000,72.0000,40.0000,0.0000,0.0000,28.0000,"2024-08-31 23:32:47",24.926628,67.099464
37121957,113,19.0,288.048767,,-4.9000,,0.0000,0.0000,44.7059,1149.0000,52.9412,34.0000,18.0392,0.0000,49.8000,16.0800,32.1600,,0.0000,,,14.7000,,0.0000,-9.3750,3.9063,,,,3.6500,,99.0000,73.0000,40.0000,0.0000,0.0000,28.0000,"2024-08-31 23:32:49",24.926628,67.099464
37121958,113,17.0,288.048767,,-4.9000,,0.0000,0.0000,47.4510,1018.0000,55.6863,27.0000,17.6471,0.0000,49.8000,16.0800,32.1600,,0.0000,,,14.7000,,0.0000,-3.1250,3.1250,,,,3.6800,,99.0000,73.0000,40.0000,0.0000,0.0000,28.0000,"2024-08-31 23:32:51",24.926628,67.099464
37121959,113,15.0,288.048767,,-4.9000,,0.0000,0.0000,54.9020,1225.0000,54.9020,28.0000,17.6471,0.0000,51.3700,20.7800,37.6500,,0.0000,,,14.7000,,0.0000,-1.5625,4.6875,,,,9.1800,,99.0000,73.0000,40.0000,0.0000,0.0000,28.0000,"2024-08-31 23:32:53",24.926628,67.099464
37121960,113,15.0,288.048767,,-4.9000,,0.0000,0.0000,54.9020,1225.0000,61.5686,54.0000,22.7451,5.1000,57.2500,24.7100,40.3900,,0.0000,,,14.7000,,0.0000,-1.5625,2.3438,,,,10.8400,,99.0000,73.0000,40.0000,0.0000,0.0000,28.0000,"2024-08-31 23:32:55",24.926628,67.099464
37121961,113,19.0,288.048767,,-4.9000,,0.0000,0.0000,67.0588,1152.0000,68.6274,25.0000,17.6471,0.0000,48.6300,16.0800,32.1600,,0.0000,,,14.7000,,0.0000,-5.4688,2.3438,,,,4.0300,,99.0000,73.0000,40.0000,0.0000,0.0000,28.0000,"2024-08-31 23:32:57",24.926628,67.099464
37121962,113,19.0,288.048767,,-4.9000,,0.0000,0.0000,46.6667,1025.0000,56.4706,27.0000,18.0392,2.3500,54.5100,23.1400,39.2200,,0.0000,,,14.7000,,0.0000,-5.4688,2.3438,,,,4.0300,,99.0000,73.0000,40.0000,0.0000,0.0000,28.0000,"2024-08-31 23:32:59",24.926628,67.099464
37121963,113,17.0,288.048767,,-4.9000,,0.0000,0.0000,65.4902,1191.0000,43.5294,27.0000,18.0392,2.3500,54.5100,23.1400,39.2200,,0.0000,,,14.7000,,0.0000,-1.5625,2.3438,,,,10.1400,,99.0000,74.0000,40.0000,0.0000,0.0000,28.0000,"2024-08-31 23:33:01",24.926628,67.099464
37121964,113,17.0,288.048767,,-4.9000,,0.0000,0.0000,65.4902,1191.0000,43.5294,19.0000,18.0392,0.0000,50.2000,16.0800,32.1600,,0.0000,,,14.7000,,0.0000,-6.2500,2.3438,,,,3.7000,,99.0000,74.0000,40.0000,0.0000,0.0000,28.0000,"2024-08-31 23:33:03",24.926628,67.099464
37121965,113,15.0,288.048767,,-4.9000,,0.0000,0.0000,50.9804,819.0000,57.6471,42.0000,18.0392,0.0000,50.2000,16.0800,32.1600,,0.0000,,,14.7000,,0.0000,-6.2500,2.3438,,,,3.7000,,99.0000,75.0000,40.0000,0.0000,0.0000,28.0000,"2024-08-31 23:33:05",24.926628,67.099464
37121966,113,5.0,229.331665,,-4.9000,,0.0000,0.0000,50.9804,819.0000,57.6471,42.0000,18.0392,0.0000,50.2000,16.0800,32.1600,,0.0000,,,14.7000,,0.0000,0.7813,2.3438,,,,4.6200,,99.0000,75.0000,40.0000,0.0000,0.0000,28.0000,"2024-08-31 23:33:07",24.926098,67.098785
37121967,113,5.0,229.331665,,-4.9000,,0.0000,0.0000,62.3529,819.0000,51.7647,40.0000,18.8235,0.3900,50.5900,19.2200,34.9000,,4.7100,,,14.7000,,0.0000,0.0000,2.3438,,,,3.1800,,99.0000,75.0000,40.0000,0.0000,0.0000,28.0000,"2024-08-31 23:33:09",24.926098,67.098785
37121968,113,5.0,229.331665,,-4.9000,,0.0000,0.0000,60.3922,816.0000,54.1176,35.0000,18.0392,0.0000,49.8000,17.2500,32.9400,,0.0000,,,14.7000,,0.0000,0.0000,2.3438,,,,3.1800,,99.0000,76.0000,40.0000,0.0000,0.0000,28.0000,"2024-08-31 23:33:11",24.926098,67.098785
37121969,113,5.0,229.331665,,-4.9000,,0.0000,0.0000,57.2549,866.0000,52.5490,34.0000,18.0392,0.0000,49.8000,17.2500,32.9400,,0.0000,,,14.7000,,0.0000,0.0000,2.3438,,,,4.1400,,99.0000,76.0000,40.0000,0.0000,0.0000,28.0000,"2024-08-31 23:33:13",24.926098,67.098785
37121970,113,6.0,229.331665,,-4.9000,,0.0000,0.0000,57.2549,866.0000,52.5490,34.0000,18.0392,0.0000,49.8000,18.0400,33.7300,,0.0000,,,14.7000,,0.0000,-0.7813,1.5625,,,,6.3700,,99.0000,76.0000,40.0000,0.0000,0.0000,28.0000,"2024-08-31 23:33:15",24.926098,67.098785
37121971,113,6.0,229.331665,,-4.9000,,0.0000,0.0000,57.2549,1168.0000,68.2353,36.0000,19.2157,1.5700,52.1600,20.0000,35.6900,,5.8800,,,14.7000,,0.0000,-0.7813,2.3438,,,,7.0900,,99.0000,76.0000,40.0000,0.0000,0.0000,28.0000,"2024-08-31 23:33:17",24.926098,67.098785
37121972,113,8.0,229.331665,,-4.9000,,0.7800,0.0000,70.1961,1601.0000,71.7647,45.0000,21.9608,3.9200,54.9000,22.3500,38.0400,,8.2400,,,14.7000,,0.0000,0.0000,2.3438,,,,7.0900,,99.0000,76.0000,40.0000,0.0000,0.0000,28.0000,"2024-08-31 23:33:19",24.926098,67.098785
37121973,113,15.0,229.331665,,-4.9000,,0.7800,0.0000,47.0588,1275.0000,42.7451,16.0000,14.9020,0.0000,54.1200,22.3500,38.0400,,8.2400,,,14.7000,,0.0000,0.0000,3.9063,,,,8.3200,,99.0000,76.0000,40.0000,0.0000,0.0000,28.0000,"2024-08-31 23:33:21",24.926098,67.098785
37121974,113,13.0,229.331665,,-4.9000,,0.8000,0.0000,60.0000,1275.0000,42.7451,16.0000,14.9020,0.0000,54.1200,16.0800,32.1600,,0.0000,,,14.7000,,0.0000,-3.1250,2.3438,,,,5.1500,,99.0000,76.0000,40.0000,0.0000,0.0000,28.0000,"2024-08-31 23:33:23",24.926098,67.098785
37121975,113,13.0,229.331665,,-4.9000,,0.8000,0.0000,60.0000,870.0000,52.1569,40.0000,19.2157,2.7500,54.1200,22.3500,37.6500,,5.1000,,,14.7000,,0.0000,-2.3438,3.9063,,,,4.5400,,99.0000,76.0000,40.0000,0.0000,0.0000,28.0000,"2024-08-31 23:33:25",24.926098,67.098785
37121976,113,7.0,224.534851,,-4.9000,,0.8000,0.0000,69.0196,1489.0000,70.5882,38.0000,20.7843,3.9200,53.7300,21.9600,37.6500,,5.1000,,,14.7000,,0.0000,-2.3438,3.9063,,,,4.5400,,99.0000,76.0000,40.0000,0.0000,0.0000,28.0000,"2024-08-31 23:33:27",24.925783,67.098442
37121977,113,12.0,224.534851,,-4.9000,,0.8000,0.0000,60.0000,1489.0000,70.5882,38.0000,20.7843,3.9200,53.7300,21.9600,37.6500,,6.2700,,,14.7000,,0.0000,-0.7813,3.9063,,,,6.4000,,99.0000,77.0000,40.0000,0.0000,0.0000,28.0000,"2024-08-31 23:33:29",24.925783,67.098442
37121978,113,12.0,224.534851,,-4.9000,,0.8000,0.0000,60.0000,1198.0000,69.4118,43.0000,20.0000,3.1400,52.5500,22.7500,38.4300,,8.2400,,,14.7000,,0.0000,0.7813,3.1250,,,,6.8700,,99.0000,77.0000,40.0000,0.0000,0.0000,28.0000,"2024-08-31 23:33:31",24.925783,67.098442
37121979,113,17.0,224.534851,,-4.9000,,0.8000,0.0000,77.2549,1086.0000,61.1765,48.0000,20.3922,3.5300,52.9400,22.7500,38.4300,,10.2000,,,14.7000,,0.0000,-1.5625,3.1250,,,,6.8700,,99.0000,77.0000,40.0000,0.0000,0.0000,28.0000,"2024-08-31 23:33:33",24.925783,67.098442
37121980,113,23.0,224.534851,,-4.9000,,0.8000,0.0000,87.0588,1110.0000,56.8627,55.0000,22.7451,6.2700,56.4700,22.7500,38.4300,,10.2000,,,14.7000,,0.0000,-1.5625,3.9063,,,,8.1200,,99.0000,78.0000,40.0000,0.0000,0.0000,28.0000,"2024-08-31 23:33:35",24.925783,67.098442
37121981,113,26.0,224.534851,,-4.9000,,0.8000,0.0000,84.7059,1110.0000,56.8627,55.0000,22.7451,6.2700,56.4700,23.5300,39.2200,,15.6900,,,14.7000,,0.0000,-0.7813,3.1250,,,,8.2500,,99.0000,78.0000,39.0000,0.0000,0.0000,28.0000,"2024-08-31 23:33:37",24.925783,67.098442
37121982,113,26.0,224.534851,,-4.9000,,0.8000,0.0000,84.7059,1163.0000,58.8235,22.0000,16.8627,0.0000,48.2400,16.0800,32.1600,,0.0000,,,14.7000,,0.0000,-5.4688,1.5625,,,,11.7300,,99.0000,78.0000,39.0000,0.0000,0.0000,28.0000,"2024-08-31 23:33:39",24.925783,67.098442
37121983,113,26.0,224.534851,,-4.9000,,0.7800,0.0000,74.9020,1683.0000,65.4902,58.0000,23.1373,5.4900,55.6900,23.1400,38.8200,,16.0800,,,14.7000,,0.0000,-5.4688,1.5625,,,,11.7300,,99.0000,78.0000,39.0000,0.0000,0.0000,28.0000,"2024-08-31 23:33:41",24.925783,67.098442
37121984,113,30.0,232.406387,,-5.4000,,0.7800,0.0000,48.2353,1683.0000,65.4902,58.0000,23.1373,5.4900,55.6900,23.1400,38.8200,,16.0800,,,14.7000,,0.0000,0.0000,3.9063,,,,6.5300,,99.0000,79.0000,39.0000,0.0000,0.0000,28.0000,"2024-08-31 23:33:43",24.925407,67.097908
